Session_ID,Player_ID,Player_Name,Session_Date,Days_Before_Match,Next_Match_Date,Next_Match_ID,Age,Height_cm,Weight_kg,Position,Exercise_Type,Duration_min,Heart_Rate,Respiratory_Rate,Body_Temperature,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Steps,Strength_Score,Agility_sec,Endurance_Score,Jump_Height_cm,Shooting_Accuracy_%,Dribbling_Speed_sec,Passing_Accuracy_%,Defense_Rating,Focus_Level,Weekly_Training_Hours,Load_Intensity_Score,Fatigue_Level,Injury_Risk,Injury_Risk_Level,Recovery_Time_hours,Performance_Score,Team,Team_Code,Season
FFS_20231225_1659116774_22300412,1659116774,Kevin Rousseau,2023-12-25,1,2023-12-26,22300412,24,195.6,90.7,Guard-Forward,Free Throws,74,161,23,36.8,0.78,0.27,0.48,0.62,0.52,0.34,5883,94.7,5.31,92.8,71.0,60.7,05.07,68.1,7.2,7.0,25,5.0,Low,1,Low,21.1,77.3,Foufous de Sochaux,FFS,2023-2024
FFS_20231225_1687691235_22300412,1687691235,Lucas Dubois,2023-12-25,1,2023-12-26,22300412,25,198.1,99.8,Forward-Guard,Free Throws,74,128,22,37.4,0.73,0.51,0.77,0.54,0.7,0.63,4670,92.1,4.79,78.5,57.5,51.8,4.61,70.2,6.5,7.8,30,5.0,Medium,0,Low,26.7,70.5,Foufous de Sochaux,FFS,2023-2024
FFS_20231225_1660138482_22300412,1660138482,Malik Benali,2023-12-25,1,2023-12-26,22300412,21,193.0,81.6,Forward,Free Throws,74,139,22,38.2,0.66,0.25,0.39,0.37,0.31,0.52,5212,87.9,4.11,80.0,80.6,50.0,3.95,80.6,9.0,7.1,20,5.0,Medium,0,Low,52.1,76.2,Foufous de Sochaux,FFS,2023-2024
FFS_20231225_1677279668_22300412,1677279668,Sandro Matkava,2023-12-25,1,2023-12-26,22300412,25,205.7,108.9,Forward-Center,Free Throws,74,134,22,37.1,0.62,0.69,0.58,0.47,0.76,0.72,4212,81.5,5.12,80.7,65.3,50.0,05.01,83.4,8.5,7.5,24,5.0,Low,0,Medium,23.9,74.5,Foufous de Sochaux,FFS,2023-2024
FFS_20231225_1683395065_22300412,1683395065,Sékou Kanté,2023-12-25,1,2023-12-26,22300412,20,198.1,99.8,Guard,Free Throws,74,151,19,37.2,0.5,0.6,0.55,0.8,0.3,0.6,3008,68.7,4.56,77.3,55.0,91.6,4.94,100.0,6.6,8.1,19,5.0,Low,0,Low,22.4,80.2,Foufous de Sochaux,FFS,2023-2024
FFS_20231225_1693743352_22300412,1693743352,Théo Garnier,2023-12-25,1,2023-12-26,22300412,24,185.4,83.9,Guard,Free Throws,74,120,14,37.2,0.31,0.67,0.33,0.75,0.52,0.42,3890,64.5,04.09,92.5,59.9,50.0,4.15,83.2,7.2,9.1,20,5.0,Low,0,Low,36.6,70.9,Foufous de Sochaux,FFS,2023-2024
FFS_20231225_1658085736_22300412,1658085736,Vincent Beaumont,2023-12-25,1,2023-12-26,22300412,20,223.5,106.6,Forward-Center,Free Throws,74,129,16,36.5,0.87,0.66,0.47,0.65,0.6,0.56,3362,79.6,04.08,78.0,55.6,50.0,3.91,70.6,8.1,8.7,21,5.0,Low,0,Low,31.0,70.9,Foufous de Sochaux,FFS,2023-2024
FFS_20231225_1664883672_22300412,1664883672,Zacharie Dupont,2023-12-25,1,2023-12-26,22300412,27,205.7,113.4,Forward-Center,Free Throws,74,136,17,37.1,0.47,0.67,0.81,0.59,0.42,0.64,2638,91.7,4.69,85.0,60.2,50.0,4.79,87.0,6.1,7.9,21,5.0,Low,0,Medium,38.8,73.1,Foufous de Sochaux,FFS,2023-2024
FFS_20231226_1669630158_22300427,1669630158,Cédric Yilmaz,2023-12-26,2,2023-12-28,22300427,29,200.7,104.3,Forward,Defense Drill,116,155,14,37.9,0.64,0.42,0.9,0.72,0.56,0.5,7918,79.6,5.66,77.8,76.4,50.0,5.3,78.5,7.7,8.5,21,7.8,Medium,0,Low,42.9,71.2,Foufous de Sochaux,FFS,2023-2024
FFS_20231226_1655322242_22300427,1655322242,Douglas Hermans,2023-12-26,2,2023-12-28,22300427,32,200.7,102.1,Forward,Defense Drill,116,138,18,36.7,0.76,0.64,0.25,0.46,0.59,0.58,3802,85.0,05.06,80.5,63.0,54.9,4.93,72.5,6.8,8.9,22,7.8,Medium,0,Low,22.0,71.3,Foufous de Sochaux,FFS,2023-2024
FFS_20231226_1686105743_22300427,1686105743,Julien Leroux,2023-12-26,2,2023-12-28,22300427,23,200.7,98.4,Forward,Defense Drill,116,142,19,37.5,0.35,0.68,0.53,0.68,0.32,0.48,4081,85.9,4.12,91.6,70.0,50.0,4.31,74.8,8.2,9.9,23,7.8,Medium,1,Medium,55.3,75.7,Foufous de Sochaux,FFS,2023-2024
FFS_20231226_1691796009_22300427,1691796009,Jérémie Kowalski,2023-12-26,2,2023-12-28,22300427,21,203.2,104.3,Forward,Defense Drill,116,128,18,36.9,0.57,0.76,0.68,0.47,0.47,0.62,5063,83.3,4.19,86.1,81.9,72.5,4.24,70.9,8.0,6.6,30,7.8,Medium,0,Medium,57.2,78.7,Foufous de Sochaux,FFS,2023-2024
FFS_20231226_1687691235_22300427,1687691235,Lucas Dubois,2023-12-26,2,2023-12-28,22300427,25,198.1,99.8,Forward-Guard,Defense Drill,116,142,18,37.8,0.42,0.34,0.61,0.4,0.59,0.49,8608,85.3,5.34,79.8,73.7,50.0,5.27,67.0,7.0,8.0,22,7.8,Low,0,Medium,47.3,69.5,Foufous de Sochaux,FFS,2023-2024
FFS_20231226_1660138482_22300427,1660138482,Malik Benali,2023-12-26,2,2023-12-28,22300427,21,193.0,81.6,Forward,Defense Drill,116,151,19,37.8,0.81,0.73,0.79,0.73,0.62,0.59,7499,75.6,5.3,90.1,77.4,63.2,05.02,74.8,8.3,8.5,19,7.8,Medium,0,Low,35.9,76.8,Foufous de Sochaux,FFS,2023-2024
FFS_20231226_1693743352_22300427,1693743352,Théo Garnier,2023-12-26,2,2023-12-28,22300427,24,185.4,83.9,Guard,Defense Drill,116,116,23,38.3,0.31,0.3,0.25,0.64,0.8,0.39,8487,76.5,3.99,81.3,59.3,52.1,3.91,87.4,6.3,7.9,26,7.8,Medium,0,Medium,57.4,70.3,Foufous de Sochaux,FFS,2023-2024
FFS_20231226_1658085736_22300427,1658085736,Vincent Beaumont,2023-12-26,2,2023-12-28,22300427,20,223.5,106.6,Forward-Center,Defense Drill,116,164,14,37.6,0.68,0.56,0.87,0.79,0.53,0.76,4456,77.3,4.41,84.6,60.3,71.4,4.58,72.5,8.7,9.6,27,7.8,High,1,Low,20.4,78.5,Foufous de Sochaux,FFS,2023-2024
FFS_20231226_1664883672_22300427,1664883672,Zacharie Dupont,2023-12-26,2,2023-12-28,22300427,27,205.7,113.4,Forward-Center,Defense Drill,116,155,21,38.0,0.27,0.51,0.67,0.49,0.34,0.38,4061,78.4,5.0,77.8,64.3,57.6,5.24,76.3,7.8,8.0,19,7.8,Medium,0,Medium,39.6,72.6,Foufous de Sochaux,FFS,2023-2024
FFS_20231227_1689882668_22300427,1689882668,Blaise Schneider,2023-12-27,1,2023-12-28,22300427,21,193.0,86.2,Guard,Defense Drill,71,152,14,36.7,0.37,0.32,0.84,0.42,0.46,0.68,4286,66.3,3.82,79.1,66.2,50.0,3.62,80.3,6.2,8.0,27,5.6,Low,0,Low,46.4,66.1,Foufous de Sochaux,FFS,2023-2024
FFS_20231227_1669630158_22300427,1669630158,Cédric Yilmaz,2023-12-27,1,2023-12-28,22300427,29,200.7,104.3,Forward,Defense Drill,71,160,19,37.9,0.56,0.27,0.59,0.63,0.68,0.49,5292,72.3,4.5,94.1,58.4,50.0,4.28,75.4,6.2,6.9,30,5.6,Low,0,Low,36.6,69.5,Foufous de Sochaux,FFS,2023-2024
FFS_20231227_1669630158_22300437,1669630158,Cédric Yilmaz,2023-12-27,2,2023-12-29,22300437,29,200.7,104.3,Forward,Shooting Drill,82,173,18,37.1,0.6,0.25,0.38,0.8,0.36,0.32,4899,75.4,4.52,88.3,68.9,50.0,4.33,64.8,7.7,9.9,20,8.1,High,1,Low,59.7,70.4,Foufous de Sochaux,FFS,2023-2024
FFS_20231227_1662535822_22300437,1662535822,Dominique Faure,2023-12-27,2,2023-12-29,22300437,21,205.7,97.5,Forward,Shooting Drill,82,150,18,36.8,0.3,0.89,0.87,0.54,0.44,0.72,5350,75.9,5.1,94.5,62.3,50.0,5.61,70.7,8.9,7.9,26,8.1,High,0,Medium,29.0,74.9,Foufous de Sochaux,FFS,2023-2024
FFS_20231227_1655322242_22300427,1655322242,Douglas Hermans,2023-12-27,1,2023-12-28,22300427,32,200.7,102.1,Forward,Defense Drill,71,174,18,37.6,0.47,0.22,0.59,0.58,0.31,0.54,2270,91.3,4.44,90.3,71.8,50.0,4.42,84.8,7.1,6.6,28,5.6,Low,1,Low,55.1,75.7,Foufous de Sochaux,FFS,2023-2024
FFS_20231227_1655322242_22300437,1655322242,Douglas Hermans,2023-12-27,2,2023-12-29,22300437,32,200.7,102.1,Forward,Shooting Drill,82,139,15,37.4,0.55,0.6,0.38,0.45,0.67,0.77,5905,90.9,4.14,89.3,80.2,50.9,4.37,75.3,6.8,7.5,19,8.1,Medium,1,Low,25.5,73.6,Foufous de Sochaux,FFS,2023-2024
FFS_20231227_1686105743_22300437,1686105743,Julien Leroux,2023-12-27,2,2023-12-29,22300437,23,200.7,98.4,Forward,Shooting Drill,82,161,15,37.4,0.26,0.6,0.49,0.4,0.78,0.61,4269,89.2,4.96,95.0,75.2,50.0,4.78,72.5,8.0,8.9,29,8.1,Medium,0,High,24.3,76.1,Foufous de Sochaux,FFS,2023-2024
FFS_20231227_1691796009_22300437,1691796009,Jérémie Kowalski,2023-12-27,2,2023-12-29,22300437,21,203.2,104.3,Forward,Shooting Drill,82,166,16,36.5,0.33,0.72,0.2,0.52,0.34,0.56,3199,89.6,4.27,83.2,75.7,50.0,4.13,75.0,8.1,7.2,19,8.1,Medium,0,Medium,54.1,74.5,Foufous de Sochaux,FFS,2023-2024
FFS_20231227_1659116774_22300427,1659116774,Kevin Rousseau,2023-12-27,1,2023-12-28,22300427,24,195.6,90.7,Guard-Forward,Defense Drill,71,166,23,38.3,0.21,0.65,0.48,0.78,0.43,0.35,3043,92.0,5.52,94.1,56.1,55.9,5.36,68.3,8.6,8.2,29,5.6,Low,0,Low,34.3,78.6,Foufous de Sochaux,FFS,2023-2024
FFS_20231227_1659116774_22300437,1659116774,Kevin Rousseau,2023-12-27,2,2023-12-29,22300437,24,195.6,90.7,Guard-Forward,Shooting Drill,82,130,18,37.4,0.59,0.21,0.34,0.58,0.49,0.43,6095,101.4,5.44,80.8,59.3,54.0,05.07,74.1,8.5,8.3,27,8.1,Low,0,Low,22.0,78.0,Foufous de Sochaux,FFS,2023-2024
FFS_20231227_1687691235_22300427,1687691235,Lucas Dubois,2023-12-27,1,2023-12-28,22300427,25,198.1,99.8,Forward-Guard,Defense Drill,71,151,14,37.1,0.89,0.35,0.84,0.46,0.52,0.38,5479,82.6,4.7,93.3,78.0,50.0,4.94,78.6,7.6,9.0,20,5.6,Low,1,Low,54.7,74.7,Foufous de Sochaux,FFS,2023-2024
FFS_20231227_1687691235_22300437,1687691235,Lucas Dubois,2023-12-27,2,2023-12-29,22300437,25,198.1,99.8,Forward-Guard,Shooting Drill,82,165,15,37.9,0.44,0.29,0.41,0.69,0.7,0.53,3373,93.7,5.61,94.4,72.5,61.3,06.09,71.7,7.3,9.3,28,8.1,High,1,Medium,22.4,78.4,Foufous de Sochaux,FFS,2023-2024
FFS_20231227_1660138482_22300427,1660138482,Malik Benali,2023-12-27,1,2023-12-28,22300427,21,193.0,81.6,Forward,Defense Drill,71,164,22,37.2,0.67,0.34,0.27,0.61,0.55,0.46,3342,76.5,5.1,91.8,78.9,56.2,05.09,69.8,6.2,7.8,26,5.6,Medium,0,Low,54.6,70.6,Foufous de Sochaux,FFS,2023-2024
FFS_20231227_1677279668_22300427,1677279668,Sandro Matkava,2023-12-27,1,2023-12-28,22300427,25,205.7,108.9,Forward-Center,Defense Drill,71,151,22,38.0,0.32,0.67,0.66,0.64,0.43,0.79,3639,80.5,4.94,83.8,65.6,50.0,4.83,70.3,9.4,7.2,30,5.6,Medium,0,Low,30.5,74.7,Foufous de Sochaux,FFS,2023-2024
FFS_20231227_1677279668_22300437,1677279668,Sandro Matkava,2023-12-27,2,2023-12-29,22300437,25,205.7,108.9,Forward-Center,Shooting Drill,82,136,16,37.8,0.22,0.2,0.76,0.31,0.68,0.45,5229,83.1,5.52,88.8,70.0,50.0,5.33,71.8,9.3,8.6,27,8.1,Medium,0,Medium,53.2,76.2,Foufous de Sochaux,FFS,2023-2024
FFS_20231227_1693743352_22300427,1693743352,Théo Garnier,2023-12-27,1,2023-12-28,22300427,24,185.4,83.9,Guard,Defense Drill,71,147,21,38.2,0.67,0.22,0.3,0.76,0.37,0.54,2864,76.1,4.78,78.4,66.6,50.0,4.89,94.2,9.1,8.2,26,5.6,Low,0,Low,51.9,75.7,Foufous de Sochaux,FFS,2023-2024
FFS_20231227_1693743352_22300437,1693743352,Théo Garnier,2023-12-27,2,2023-12-29,22300437,24,185.4,83.9,Guard,Shooting Drill,82,122,21,37.8,0.32,0.58,0.39,0.54,0.74,0.76,4523,74.9,3.85,88.6,55.3,54.9,04.06,85.0,8.9,7.5,31,8.1,Low,0,Low,38.7,76.9,Foufous de Sochaux,FFS,2023-2024
FFS_20231227_1658085736_22300427,1658085736,Vincent Beaumont,2023-12-27,1,2023-12-28,22300427,20,223.5,106.6,Forward-Center,Defense Drill,71,148,22,37.8,0.82,0.65,0.35,0.52,0.31,0.67,3776,71.2,4.38,78.2,71.6,75.5,4.44,71.7,7.6,8.6,19,5.6,Low,0,Low,54.6,74.7,Foufous de Sochaux,FFS,2023-2024
FFS_20231227_1664883672_22300427,1664883672,Zacharie Dupont,2023-12-27,1,2023-12-28,22300427,27,205.7,113.4,Forward-Center,Defense Drill,71,118,18,36.8,0.47,0.79,0.52,0.34,0.38,0.42,2725,80.0,4.64,76.9,62.0,50.0,4.44,68.4,6.4,7.2,30,5.6,Low,0,Low,52.8,66.9,Foufous de Sochaux,FFS,2023-2024
FFS_20231228_1689882668_22300437,1689882668,Blaise Schneider,2023-12-28,1,2023-12-29,22300437,21,193.0,86.2,Guard,Defense Drill,68,146,18,38.2,0.28,0.76,0.59,0.47,0.33,0.57,2667,75.8,3.51,77.4,80.4,59.2,3.43,96.6,9.1,9.3,31,6.3,Low,0,Low,49.1,78.2,Foufous de Sochaux,FFS,2023-2024
FFS_20231228_1689882668_22300448,1689882668,Blaise Schneider,2023-12-28,3,2023-12-31,22300448,21,193.0,86.2,Guard,Agility Training,127,141,21,37.0,0.64,0.46,0.24,0.64,0.78,0.43,4294,81.8,4.33,90.3,66.8,50.0,4.63,93.6,8.2,7.4,19,7.3,Medium,1,Low,26.5,77.4,Foufous de Sochaux,FFS,2023-2024
FFS_20231228_1669630158_22300437,1669630158,Cédric Yilmaz,2023-12-28,1,2023-12-29,22300437,29,200.7,104.3,Forward,Defense Drill,68,136,20,38.2,0.51,0.5,0.24,0.74,0.64,0.64,4106,80.0,4.74,92.2,66.0,50.0,4.57,82.5,8.4,6.8,21,6.3,Medium,0,Low,25.1,76.1,Foufous de Sochaux,FFS,2023-2024
FFS_20231228_1669630158_22300448,1669630158,Cédric Yilmaz,2023-12-28,3,2023-12-31,22300448,29,200.7,104.3,Forward,Agility Training,127,160,16,38.0,0.34,0.36,0.34,0.76,0.55,0.65,6164,79.5,4.39,76.4,70.2,50.0,4.47,72.9,7.6,7.4,19,7.3,Low,0,Low,33.6,69.7,Foufous de Sochaux,FFS,2023-2024
FFS_20231228_1667808794_22300448,1667808794,Devon Palmier,2023-12-28,3,2023-12-31,22300448,29,185.4,88.5,Guard,Agility Training,127,128,17,38.3,0.27,0.7,0.34,0.65,0.3,0.67,9715,69.3,3.67,86.4,72.4,86.9,3.6,100.0,6.5,7.7,22,7.3,Medium,0,Low,35.2,80.9,Foufous de Sochaux,FFS,2023-2024
FFS_20231228_1686105743_22300448,1686105743,Julien Leroux,2023-12-28,3,2023-12-31,22300448,23,200.7,98.4,Forward,Agility Training,127,135,16,37.6,0.69,0.84,0.74,0.52,0.75,0.5,7963,80.7,4.44,94.7,65.6,50.0,4.59,73.4,9.5,8.1,21,7.3,Medium,0,Low,28.5,77.5,Foufous de Sochaux,FFS,2023-2024
FFS_20231228_1691796009_22300448,1691796009,Jérémie Kowalski,2023-12-28,3,2023-12-31,22300448,21,203.2,104.3,Forward,Agility Training,127,146,18,37.8,0.36,0.79,0.32,0.61,0.36,0.38,8387,79.1,4.76,82.4,71.5,50.0,4.57,81.2,8.9,7.7,26,7.3,High,0,Low,33.1,74.7,Foufous de Sochaux,FFS,2023-2024
FFS_20231228_1659116774_22300437,1659116774,Kevin Rousseau,2023-12-28,1,2023-12-29,22300437,24,195.6,90.7,Guard-Forward,Defense Drill,68,154,16,38.2,0.33,0.39,0.8,0.52,0.73,0.45,3436,81.7,4.87,85.4,71.7,62.5,4.9,74.8,6.5,9.6,22,6.3,Low,0,Low,38.2,73.3,Foufous de Sochaux,FFS,2023-2024
FFS_20231228_1659116774_22300448,1659116774,Kevin Rousseau,2023-12-28,3,2023-12-31,22300448,24,195.6,90.7,Guard-Forward,Agility Training,127,132,17,37.1,0.47,0.73,0.52,0.71,0.66,0.57,7143,87.6,4.53,81.1,55.1,69.8,4.76,67.9,6.1,7.8,26,7.3,Medium,0,Low,30.4,73.5,Foufous de Sochaux,FFS,2023-2024
FFS_20231228_1687691235_22300437,1687691235,Lucas Dubois,2023-12-28,1,2023-12-29,22300437,25,198.1,99.8,Forward-Guard,Defense Drill,68,117,17,37.4,0.5,0.63,0.28,0.79,0.33,0.37,2952,93.9,5.15,86.1,60.5,61.7,05.07,75.7,7.5,9.4,28,6.3,Low,0,Low,39.3,77.7,Foufous de Sochaux,FFS,2023-2024
FFS_20231228_1660138482_22300437,1660138482,Malik Benali,2023-12-28,1,2023-12-29,22300437,21,193.0,81.6,Forward,Defense Drill,68,128,20,38.2,0.72,0.24,0.7,0.32,0.59,0.59,4761,77.0,4.73,78.3,76.5,50.0,4.72,80.1,6.3,7.9,27,6.3,Low,0,Low,39.5,68.2,Foufous de Sochaux,FFS,2023-2024
FFS_20231228_1660138482_22300448,1660138482,Malik Benali,2023-12-28,3,2023-12-31,22300448,21,193.0,81.6,Forward,Agility Training,127,134,16,37.4,0.86,0.4,0.32,0.5,0.77,0.71,4542,81.6,4.26,78.1,64.2,50.0,04.04,78.4,9.4,6.9,23,7.3,High,1,Medium,54.0,75.1,Foufous de Sochaux,FFS,2023-2024
FFS_20231228_1677279668_22300437,1677279668,Sandro Matkava,2023-12-28,1,2023-12-29,22300437,25,205.7,108.9,Forward-Center,Defense Drill,68,153,23,38.1,0.5,0.46,0.31,0.31,0.51,0.54,3152,75.1,5.0,78.6,77.6,50.0,4.92,86.9,6.5,7.6,24,6.3,Medium,0,Low,26.9,69.3,Foufous de Sochaux,FFS,2023-2024
FFS_20231228_1677279668_22300448,1677279668,Sandro Matkava,2023-12-28,3,2023-12-31,22300448,25,205.7,108.9,Forward-Center,Agility Training,127,133,15,36.8,0.26,0.74,0.24,0.6,0.49,0.54,8332,72.0,5.19,75.5,81.3,50.0,4.85,74.1,9.2,9.0,31,7.3,High,0,Medium,37.2,71.5,Foufous de Sochaux,FFS,2023-2024
FFS_20231228_1683395065_22300448,1683395065,Sékou Kanté,2023-12-28,3,2023-12-31,22300448,20,198.1,99.8,Guard,Agility Training,127,131,15,37.1,0.56,0.65,0.33,0.51,0.7,0.76,7920,77.9,3.94,91.5,57.8,50.0,3.95,93.0,8.9,6.9,26,7.3,Medium,0,High,48.2,78.1,Foufous de Sochaux,FFS,2023-2024
FFS_20231228_1693743352_22300437,1693743352,Théo Garnier,2023-12-28,1,2023-12-29,22300437,24,185.4,83.9,Guard,Defense Drill,68,146,18,36.9,0.58,0.43,0.79,0.33,0.79,0.56,4243,80.9,3.83,76.6,75.8,57.6,3.95,85.0,8.3,8.4,21,6.3,Low,0,Low,50.1,75.3,Foufous de Sochaux,FFS,2023-2024
FFS_20231228_1693743352_22300448,1693743352,Théo Garnier,2023-12-28,3,2023-12-31,22300448,24,185.4,83.9,Guard,Agility Training,127,139,15,37.1,0.42,0.3,0.52,0.46,0.49,0.75,9564,79.0,4.35,77.6,66.3,50.0,4.46,84.7,7.7,7.7,30,7.3,High,0,Medium,43.9,71.8,Foufous de Sochaux,FFS,2023-2024
FFS_20231228_1658085736_22300448,1658085736,Vincent Beaumont,2023-12-28,3,2023-12-31,22300448,20,223.5,106.6,Forward-Center,Agility Training,127,160,16,36.5,0.23,0.83,0.88,0.75,0.74,0.55,6111,70.9,5.17,89.0,67.3,61.0,5.47,73.6,9.4,6.7,19,7.3,Medium,0,High,26.5,77.1,Foufous de Sochaux,FFS,2023-2024
FFS_20231228_1664883672_22300437,1664883672,Zacharie Dupont,2023-12-28,1,2023-12-29,22300437,27,205.7,113.4,Forward-Center,Defense Drill,68,171,17,38.1,0.78,0.53,0.69,0.46,0.66,0.74,5352,72.8,4.42,87.9,78.6,65.1,4.41,71.9,7.9,9.6,18,6.3,Low,0,High,38.8,75.0,Foufous de Sochaux,FFS,2023-2024
FFS_20231229_1689882668_22300448,1689882668,Blaise Schneider,2023-12-29,2,2023-12-31,22300448,21,193.0,86.2,Guard,Skills Practice,110,123,16,37.1,0.9,0.7,0.44,0.57,0.67,0.61,8448,83.1,4.1,83.1,58.3,50.0,3.87,85.0,8.8,7.7,29,6.2,Low,0,High,35.8,76.1,Foufous de Sochaux,FFS,2023-2024
FFS_20231229_1667808794_22300448,1667808794,Devon Palmier,2023-12-29,2,2023-12-31,22300448,29,185.4,88.5,Guard,Skills Practice,110,134,22,38.1,0.66,0.53,0.35,0.55,0.35,0.35,3394,76.2,3.96,78.9,73.1,89.2,4.14,78.4,6.3,9.8,23,6.2,Medium,0,Low,54.2,77.8,Foufous de Sochaux,FFS,2023-2024
FFS_20231229_1662535822_22300448,1662535822,Dominique Faure,2023-12-29,2,2023-12-31,22300448,21,205.7,97.5,Forward,Skills Practice,110,163,14,36.7,0.78,0.4,0.64,0.62,0.51,0.57,7094,75.6,3.99,80.8,81.9,50.0,04.07,81.9,7.2,6.7,31,6.2,Low,0,Low,51.9,70.5,Foufous de Sochaux,FFS,2023-2024
FFS_20231229_1655322242_22300448,1655322242,Douglas Hermans,2023-12-29,2,2023-12-31,22300448,32,200.7,102.1,Forward,Skills Practice,110,126,23,38.2,0.5,0.51,0.61,0.31,0.72,0.44,5422,92.2,4.82,85.0,56.3,50.0,4.91,71.4,7.5,8.3,21,6.2,Medium,0,Medium,37.8,73.7,Foufous de Sochaux,FFS,2023-2024
FFS_20231229_1686105743_22300448,1686105743,Julien Leroux,2023-12-29,2,2023-12-31,22300448,23,200.7,98.4,Forward,Skills Practice,110,169,15,37.1,0.81,0.69,0.62,0.49,0.51,0.73,5150,76.7,4.16,79.2,67.0,50.0,3.97,77.0,9.0,9.8,22,6.2,Medium,0,Low,57.1,73.2,Foufous de Sochaux,FFS,2023-2024
FFS_20231229_1691796009_22300448,1691796009,Jérémie Kowalski,2023-12-29,2,2023-12-31,22300448,21,203.2,104.3,Forward,Skills Practice,110,143,22,36.8,0.71,0.58,0.74,0.42,0.68,0.74,5919,87.2,5.27,84.7,69.4,50.0,5.25,74.0,6.2,9.9,20,6.2,High,0,Medium,25.5,70.3,Foufous de Sochaux,FFS,2023-2024
FFS_20231229_1660138482_22300448,1660138482,Malik Benali,2023-12-29,2,2023-12-31,22300448,21,193.0,81.6,Forward,Skills Practice,110,161,15,37.7,0.89,0.26,0.8,0.71,0.55,0.63,5152,87.8,5.12,81.4,63.4,53.2,5.19,80.5,7.8,8.5,31,6.2,Medium,0,Low,36.0,74.7,Foufous de Sochaux,FFS,2023-2024
FFS_20231229_1677279668_22300448,1677279668,Sandro Matkava,2023-12-29,2,2023-12-31,22300448,25,205.7,108.9,Forward-Center,Skills Practice,110,160,22,37.2,0.84,0.66,0.61,0.74,0.55,0.76,7799,85.3,5.55,78.2,65.5,50.0,5.45,80.6,6.9,9.2,25,6.2,Low,0,Low,51.4,71.1,Foufous de Sochaux,FFS,2023-2024
FFS_20231229_1683395065_22300448,1683395065,Sékou Kanté,2023-12-29,2,2023-12-31,22300448,20,198.1,99.8,Guard,Skills Practice,110,128,22,37.1,0.32,0.24,0.29,0.65,0.35,0.79,8706,78.5,4.38,85.9,63.7,50.0,4.41,91.0,7.3,6.6,18,6.2,Medium,1,Low,31.8,73.6,Foufous de Sochaux,FFS,2023-2024
FFS_20231229_1693743352_22300448,1693743352,Théo Garnier,2023-12-29,2,2023-12-31,22300448,24,185.4,83.9,Guard,Skills Practice,110,135,18,37.5,0.34,0.78,0.56,0.44,0.61,0.58,3582,82.5,04.04,95.0,63.7,50.0,3.95,87.5,6.2,6.9,18,6.2,Low,0,Low,49.7,73.4,Foufous de Sochaux,FFS,2023-2024
FFS_20231230_1689882668_22300448,1689882668,Blaise Schneider,2023-12-30,1,2023-12-31,22300448,21,193.0,86.2,Guard,Free Throws,67,168,16,36.5,0.59,0.4,0.53,0.32,0.5,0.78,5055,86.8,4.21,86.3,73.5,50.0,4.27,85.2,6.8,6.6,25,6.5,Low,0,Low,47.9,73.4,Foufous de Sochaux,FFS,2023-2024
FFS_20231230_1669630158_22300460,1669630158,Cédric Yilmaz,2023-12-30,3,2024-01-02,22300460,29,200.7,104.3,Forward,Cardio,102,139,23,37.7,0.88,0.37,0.26,0.46,0.59,0.46,3705,87.0,5.22,86.1,58.0,50.0,4.97,85.7,6.3,9.4,24,8.4,Medium,0,Low,31.3,72.6,Foufous de Sochaux,FFS,2024-2025
FFS_20231230_1667808794_22300448,1667808794,Devon Palmier,2023-12-30,1,2023-12-31,22300448,29,185.4,88.5,Guard,Free Throws,67,126,14,37.8,0.46,0.24,0.4,0.78,0.54,0.4,5041,72.4,4.49,81.0,60.8,89.9,4.59,84.2,6.7,7.9,24,6.5,Low,0,Low,49.0,79.2,Foufous de Sochaux,FFS,2023-2024
FFS_20231230_1662535822_22300448,1662535822,Dominique Faure,2023-12-30,1,2023-12-31,22300448,21,205.7,97.5,Forward,Free Throws,67,157,16,36.8,0.38,0.51,0.75,0.41,0.71,0.72,4044,73.7,4.99,86.3,69.8,50.0,4.89,70.9,7.5,6.7,22,6.5,Medium,0,Medium,25.1,70.2,Foufous de Sochaux,FFS,2023-2024
FFS_20231230_1662535822_22300460,1662535822,Dominique Faure,2023-12-30,3,2024-01-02,22300460,21,205.7,97.5,Forward,Cardio,102,122,15,36.8,0.78,0.89,0.56,0.8,0.74,0.37,4801,83.3,4.66,86.0,65.8,50.0,05.06,80.6,7.9,8.0,21,8.4,Low,0,Low,57.4,74.2,Foufous de Sochaux,FFS,2024-2025
FFS_20231230_1655322242_22300448,1655322242,Douglas Hermans,2023-12-30,1,2023-12-31,22300448,32,200.7,102.1,Forward,Free Throws,67,127,15,37.8,0.28,0.54,0.34,0.5,0.46,0.57,4915,82.0,3.95,94.9,72.9,50.0,4.17,78.4,7.0,9.2,28,6.5,Low,0,Low,26.4,73.7,Foufous de Sochaux,FFS,2023-2024
FFS_20231230_1655322242_22300460,1655322242,Douglas Hermans,2023-12-30,3,2024-01-02,22300460,32,200.7,102.1,Forward,Cardio,102,171,20,36.8,0.24,0.62,0.28,0.73,0.68,0.74,7852,81.1,5.36,90.4,71.4,50.0,5.43,80.8,8.2,10.0,25,8.4,Medium,0,Low,56.2,75.4,Foufous de Sochaux,FFS,2024-2025
